,user_name,screen_name,user_location,user_description,user_verified,date,text,hashtags,source
1093,RealKrisKo🇨🇦,RealKrisKo,,🇨🇦🍁,False,2022-07-11 21:12:06+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1094,Mary Tropeck,brandiwynegsd,,,False,2022-07-11 21:12:06+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1095,Ellie Tweets,FreedomNowRings,,,False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1096,Big Mick Scrimpton,MickScrimpton,"Marion, OH","from Ohio to the VA and back again
🌰",False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1097,Russ Fraley 💔,PappyParki,,"Seeing the world from many eyes, hearing thru many ears. Knowledge is power.  #DemVoice1 Admin #ResistanceUnited #BBBCrew #wtpBLUE #Fresh #FBR",False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1098,Dan,wonderersphere,United States,I am who I am.,False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1099,SmallBizWare,SmallBizWare,"Portland, OR","Christian Small Business Owner that uses the Internet to help others find more prospects, Increase sales fast, MLM heavy hitter, Bitcoin, Marketing Investments",False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,dlvr.it
1100,Kristin Song,kristinsong3,"Guilford, CT","Proud mom of Emily, Evan, and Ethan. Working hard every day to honor the life of Ethan and to #keepkidssafe - Help us pass @Ethanslaw2 to save lives!",False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1101,BILLY Bonz,BonzBilly,,I don't need followers to feel important... so if you follow me please follow me because you haven't drowned in the stupidity of society...,False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1102,INFO WAR 2022,UkraineWar_2022,London,"Global Conflicts, National Security, Geopolitics. Military and security info from all over the world",False,2022-07-11 21:12:05+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1103,Mike Janecek,moosenik,calumet watershed,"idiot bastard grandson of bucky fuller, rube goldberg, andy goldsworthy, and cookie monster;
socialism success story",False,2022-07-11 21:12:04+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1104,Keeping it Real,althepictureman,"Merritt Island, FL",,False,2022-07-11 21:12:04+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPad
1105,. #ImpeachBiden/Harris,JJDJ1187,"Oak Hill, WV",#2A Disabled combat veteran of army air force and navy MBA healthcare admin. #FJB,False,2022-07-11 21:12:04+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1106,Daily Tucsonan,DailyTucsonan,,"Guide to News, Info & People",False,2022-07-11 21:12:04+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1107,Jerry Free,JerryFree6,,We need to save the United States from the minority radical right. VOTE BLUE 22!!,False,2022-07-11 21:12:04+00:00,@DaddyJim52 Then why would you support Biden at all?,['HunterBiden'],Twitter Web App
1108,آصف علی Cornered Tiger,asifbhandari,"Houston, TX","“Returning hate for hate multiplies hate” ~ Dr. Martin Luther King Jr. Entrepreneur, Public Accountant, Born in KHI and Pakistani American",False,2022-07-11 21:12:03+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1109,John Paul Jones,Bluejacket1776,,"Science-nerd in a non-science field. A realist, not a tribalist.",False,2022-07-11 21:12:03+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1110,Don Diego Vega,DonDiegoVega0,,I am with the greedy blood-suckers.,False,2022-07-11 21:12:03+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1111,Smith A D,and3435,"Pennsylvania, United States ","StillAliveAt65•InterestedInArts&Sciences,Humor,Politics,Sports•CanBeSociable,Can MoveOn•🌊⚖️💜",False,2022-07-11 21:12:03+00:00,@DaddyJim52 Then why would you support Biden at all?,"['FYI', 'ICYMI']",Twitter Web App
1112,Angie Wolfe,tahjr1996,,,False,2022-07-11 21:12:03+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1113,L®i,RiverWinder,NY,"A Little Fish In A Big Sea Enjoying The Scenery
#equality4all",False,2022-07-11 21:12:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1114,Buys JPEGS (!Puff),AssBannable,,Crypto enthusiast JPEG Holder #Solana #eGLD #Ethereum,False,2022-07-11 21:12:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1115,Ugwu Francis Ifeabata,kfj_ugwu,"Enugu, Nigeria",Tech Enthusiast and Business Coach | Developer,False,2022-07-11 21:12:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1116,Liberty Under Siege,Path2Liberty,Land of the Free (...for now) 🇺🇸,#Christian | #Conservative | #1A | #2A | #MAGA | #TermLimits | #DrainTheSwamp | #WalkAway | #VoterID | #VoterFraud | #FJB,False,2022-07-11 21:12:02+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1117,Elon Won,Bro_dad,"Chicago, IL","Free Speech is all that matters, If my opinions pisses you off that sounds like a you problem Truth Social @brodad",False,2022-07-11 21:12:01+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1118,L G BRANDON,bidensucksalot,United States,,False,2022-07-11 21:12:00+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1119,Stoney,Goldsto4Patrick,Brocktown,,False,2022-07-11 21:12:00+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1120,MSN India,msnindia,India,"Your daily fix of entertainment, business, travel, lifestyle and more!",True,2022-07-11 21:12:00+00:00,@DaddyJim52 Then why would you support Biden at all?,,OxfordBlue-Twitter
1121,Dawn Morais Webster,Freecatholic808,"Honolulu, Hawaii",Blogs on faith/culture/politics; teaches to keep learning; provides issue advocacy/media relations counsel; ammumma to Ara Victor & Amara Gladys Nectar Menon,False,2022-07-11 21:11:59+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1122,AmericanDaddy65,americandaddy65,USA,"Sex positive, LGBTQ positive
Loving and paternal... 
I like weight lifting, started at age 51. You can do anything - be strong!",False,2022-07-11 21:11:58+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1123,EMMM,emmandemm77,,"wife, mother, daughter, sister and loud",False,2022-07-11 21:11:58+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1124,Vera Eyzendooren,AlwaysRightUSA,Upland - California,"Social/Fiscal conservative✞ independent Conservative Baptist Infidel✞ Past Prez GOPWomenFederated #tcot #ccot Public Speaker #1A #2A , NO DIRECT MASSAGES",False,2022-07-11 21:11:58+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1125,Brian😎🎸,BrianGoodwin8,"Eastern Shore, MD","News, Politics, and Music Junkie. Very Conservative. I respect opposing views unless they're absurd- which is common on here.😂",False,2022-07-11 21:11:58+00:00,@DaddyJim52 Then why would you support Biden at all?,['FoxBusiness'],Twitter Web App
1126,Bruce Mirken,BruceMirken,"Hilo, Hawaii","Writer, media relations consultant, general troublemaker. Recently moved from California to Hilo, Hawaii. Formerly @Greenlining @MarijuanaPolicy.",False,2022-07-11 21:11:58+00:00,@DaddyJim52 Then why would you support Biden at all?,['JoeManchin'],Twitter Web App
1127,234𝐑𝐚𝐝𝐢𝐨 🌍,my234Radio,"UK, USA, South Africa, Nigeria","Africa’s premium internet radio. 
Your one-stop-shop for #Music #News #Sport #Entertainment & #Lifestyle. 
...exporting Africa to the world.",False,2022-07-11 21:11:57+00:00,@DaddyJim52 Then why would you support Biden at all?,['News'],234Radio2
1128,Eric,EDubs7777,,#ULTRAMAGA #Army Off the Plantation| Truth Is Not Relative #sonsofliberty #Buckeye #2A/#1A,False,2022-07-11 21:11:57+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1129,Rob L,RobInWisco,,"Wisconsin born and raised. Here to fight the ridiculous lies of the Right, back the Pack, and keep up to date on the happenings of the world.  No MAGA BS!",False,2022-07-11 21:11:57+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1130,ddouglas 🌻,dd9000,USA,Californian by choice. Proud bleeding-heart liberal feminist. Fascinated by all the stuff I don't understand.,False,2022-07-11 21:11:57+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1131,Global Citizen,djokaymegamixer,"   
🏠 🇳🇬 
📍 🇬🇧",⁂𝙿𝚁 𝚂𝚙𝚎𝚌𝚒𝚊𝚕𝚒𝚜𝚝 ⁂𝙱𝚛𝚊𝚗𝚍 𝙼𝚊𝚗𝚊𝚐𝚎𝚛 ⁂𝙲𝚞𝚜𝚝𝚘𝚖𝚎𝚛 𝚂𝚎𝚛𝚟𝚒𝚌𝚎 𝙴𝚗𝚝𝚑𝚞𝚜𝚒𝚊𝚜𝚝 ⁂𝙳𝚒𝚜𝚌 𝙹𝚘𝚌𝚔𝚎𝚢,False,2022-07-11 21:11:57+00:00,@DaddyJim52 Then why would you support Biden at all?,['News'],DJ O'kay for 234Radio
1132,Jay Rajah Nicholas,RajahNicholas,,I'm just a person with no talent,False,2022-07-11 21:11:56+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1133,.,GraciatshiaMiba,stopaskingme for my mindset,NO to everyone. Do not use my name. Idk anyone. Happy with my husband. Non organ donor. No religion.🇨🇩,False,2022-07-11 21:11:56+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1134,Courtney Rozen,courtneyrozen,"Washington, D.C.",Writing about the White House for @BGOV. @americanu alumna. I only endorse 🌞. She/her. Send confidential tips here: https://t.co/vgAOf1PkHc.,True,2022-07-11 21:11:55+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1135,Oval Miller,MillerOval,,BIGGEST BOSS,False,2022-07-11 21:11:55+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1136,vijay 🇺🇦,SunnyDayCBay,Free State of Maryland,go birds 🇮🇳🇮🇪🏳️‍🌈🇺🇸 / roll terps 🦀🐢🌐🌋,False,2022-07-11 21:11:55+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1137,😷”Let’s have a moment of science.”🦠😷,Teresav4,,"MSN CCRN CNE CNN KNA Board of Directors Certified Critical Care Nurse, Certified Nurse Educator, Certified Nephrology Nurse",False,2022-07-11 21:11:55+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1138,Al,Al01619246,,"Proud American, Support Our Constitution, Trump, Retired, Love Visiting World Cultures, Pro Police, Truth, Happiness, The American Dream For All Citizens #MAGa",False,2022-07-11 21:11:54+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPad
1139,Jacqueline Bolt,jjbolter,"Pennsylvania, USA","#CSA survivor , Aunt to a Cerebral Palsy warrior, I have 5 cats and a gamer.",False,2022-07-11 21:11:54+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1140,Coogsauce™️,coogsauce,Texas ,"🇺🇸🐾⚾️🔴

There are NO conspiracies, but there are NO coincidences. SKB
TEXAS TALK",False,2022-07-11 21:11:54+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1141,Bartholomew,Bartholomew8176,🗽,🇯🇲🇹🇹,False,2022-07-11 21:11:54+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1142,2Real4Yall,2_Real_4_Yall_,,I like to ask Questions ... I always give Answers,False,2022-07-11 21:11:53+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1143,Randall Head,RandallHead1,,"For legal advice, hire a lawyer licensed in your jurisdiction.

I do not tweet legal advice.",False,2022-07-11 21:11:53+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1144,John,John28629392,,,False,2022-07-11 21:11:53+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1145,mitch mcgrath,mitchcosmo,,hair stylist and dog lover,False,2022-07-11 21:11:53+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1146,Damincecoreshark,CEOofAutism,"New Orleans, LA","Born and raised in New Orleans, NOLA's unofficial king of Grindcore, Big Boss Founder of Flooded Mausoleum Records, general anime and gaming enthusiast.",False,2022-07-11 21:11:52+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1147,Jeannine,JeannineJfcs,"Texarkana, TX",,False,2022-07-11 21:11:52+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1148,On A Path to Greatness..,waymoflydenuu,"Miami, FL | Atlanta, GA",Never Let A Hard Time Humble Us 🤴🏾 | Licensed Realtor 🏡,False,2022-07-11 21:11:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1149,Diomendes,Diomendes4,,,False,2022-07-11 21:11:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1150,President S RatFink,SharronRatFink9,,"Like Brown Stuff Through The Sewerage Pipe, 
So Are The Days Of Liberals Lives...
Joe is not my President. 
🚫DM’s or Dates🚫.
pronouns,  Scumbag, Moron, Idiot.",False,2022-07-11 21:11:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1151,Mark Dolk,vrjrdgstknng,Instagram →,"Illustrator and designer, making portraits, political cartoons and more. Blocked by Rudy Giuliani. https://t.co/2mXOhCvaQs",False,2022-07-11 21:11:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1152,LaDeDah,RelaxItsFunny,,Seriously serious business,False,2022-07-11 21:11:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1153,pbo gains,pbogains,Moneychat,"25yo acuuumulator.Profit Avoidance @ 🥂Moneychat💰Catholic,avg smart dumb guy.Detroit Sports.Pronouns:long/short Kekistani refugee.Forklift Cert.6’2 $LINK",False,2022-07-11 21:11:50+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1154,demarcus,demqrcuswitaq,"Florida, USA",,False,2022-07-11 21:11:50+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1155,matt,mattxs,,"I like making stuff || Chicago || video producer, strategist, & writer formerly @thestreet @cnn @thisisinsider",False,2022-07-11 21:11:50+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1156,Mimi,Mimi_Hkn,United States,Retired.💙Proud democrat.#BML. Always for the underdog. Four times vaxxed. https://t.co/MFcHMqZ3fd opinions r my own #StandWithUkraine 🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻No Dm!🚫,False,2022-07-11 21:11:49+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1157,dataguyFL,DataGuyFL,Florida,"In search of truth, however it is found.",False,2022-07-11 21:11:49+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1158,KNB 0723 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Kathy20742723,,"Politics fiscal Conservative,general News,Christian,animal lover,God family and country and retired R N MAGA supporter",False,2022-07-11 21:11:48+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1159,ِ,BlLLlEZEILISH,,,False,2022-07-11 21:11:48+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1160,"Chuck ""The Hammer"" Noblet",thehammernoblet,,"Following his violent revolution, Gandhi was devoured by his followers.",False,2022-07-11 21:11:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1161,Doctor Voom,docvoom,,artist • maker • freelance mad engineer,False,2022-07-11 21:11:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1162,Scott Holloway,8Hammerhead8,,,False,2022-07-11 21:11:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1163,Prof Zenkus,anthonyzenkus,Hellscape America,"Professor at Columbia/Adelphi, Marxist, trauma expert. Executive Producer of The Acid King. Views are my own. #FreeAssange #IBelieveTaraReade",False,2022-07-11 21:11:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1164,Wade Brazoswood 🇺🇸,MilitusAeturnum,🇺🇸,"Proud Husband, Father, Veteran, and Texan. OU and TXState grad. Opinions are my Own.",False,2022-07-11 21:11:45+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1165,Shabibo Enjoyer,TenStull,,"He/Him. Cis man that will body slam a bitch for trans rights. Unaligned leftist raised moderate, unaligned agnostic raised Catholic. Glutton for punishment",False,2022-07-11 21:11:45+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1166,Noah's Ark That Back,NoahsArkDatBack,,Hop on dis ark two by two,False,2022-07-11 21:11:45+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
